Codigo de hidrante;Distrito;Tipo de Calle;Direccion;Nº;CoordX ETRS89;CoordY ETRS89;Longitud;Latitud;direccion_completa
HI_01_0197;CENTRO;CALLE;SANTA INES;2;441001,96;4473525,37;-3.6953462;40.4102564;CALLE SANTA INES, 2
HI_01_0198;CENTRO;CALLE;SANTA ISABEL;34;440768,74;4473564,7;-3.6980984;40.4105942;CALLE SANTA ISABEL, 34
HI_01_0199;CENTRO;PLAZA;LAVAPIES;9;440480,11;4473376,32;-3.7014823;40.4088766;PLAZA LAVAPIES, 9
HI_01_0200;CENTRO;CALLE;SANTA ISABEL;48;440983,44;4473405,27;-3.6955533;40.4091732;CALLE SANTA ISABEL, 48
HI_01_0201;CENTRO;CALLE;DOCTOR MATA;3;441106,8;4473431,6;-3.694102;40.4094191;CALLE DOCTOR MATA, 3
HI_01_0202;CENTRO;CALLE;RIBERA DE CURTIDORES;19;439990,2;4473347,02;-3.707253;40.4085774;CALLE RIBERA DE CURTIDORES, 19
HI_01_0203;CENTRO;PLAZA;CASCORRO;6;440001,89;4473573,22;-3.7071366;40.410616;PLAZA CASCORRO, 6
HI_01_0204;CENTRO;CALLE;CUCHILLEROS;12;439912,06;4473941,84;-3.7082301;40.4139302;CALLE CUCHILLEROS, 12
HI_01_0205;CENTRO;CALLE;MAYOR;34;439936,5;4474194;-3.7079658;40.4162036;CALLE MAYOR, 34
HI_01_0206;CENTRO;CALLE;ESPARTEROS;1;440185,22;4474208,89;-3.7050358;40.4163556;CALLE ESPARTEROS, 1
HI_01_0207;CENTRO;CALLE;ARENAL;9;440090,6;4474291,59;-3.7061588;40.4170938;CALLE ARENAL, 9
HI_01_0208;CENTRO;CALLE;SAN MARTIN;3;440032,01;4474364,85;-3.7068563;40.4177495;CALLE SAN MARTIN, 3
HI_01_0209;CENTRO;CALLE;MAESTRO VICTORIA;2;440113,51;4474348,41;-3.7058941;40.4176073;CALLE MAESTRO VICTORIA, 2
HI_01_0210;CENTRO;CALLE;MAESTRO VICTORIA;3;440154,08;4474405,32;-3.7054213;40.4181229;CALLE MAESTRO VICTORIA, 3
HI_01_0211;CENTRO;CALLE;SEVILLA;4;440497,37;4474303,7;-3.7013656;40.4172321;CALLE SEVILLA, 4
HI_01_0212;CENTRO;CALLE;ALCALA;14;440614,15;4474329,93;-3.6999917;40.4174767;CALLE ALCALA, 14
HI_01_0213;CENTRO;CALLE;JARDINES;20;440555,05;4474490,46;-3.7007032;40.4189186;CALLE JARDINES, 20
HI_01_0214;CENTRO;CALLE;MESONERO ROMANOS;3;440207,27;4474512,79;-3.7048045;40.4190949;CALLE MESONERO ROMANOS, 3
HI_01_0215;CENTRO;PLAZA;PUERTA DEL SOL;11;440308,66;4474292,05;-3.7035887;40.4171136;PLAZA PUERTA DEL SOL, 11
HI_01_0216;CENTRO;CALLE;ATOCHA;1;440153,74;4474036,01;-3.7053906;40.414796;CALLE ATOCHA, 1
HI_01_0217;CENTRO;CALLE;MAYOR;47;439879;4474160,38;-3.7086404;40.4158965;CALLE MAYOR, 47
HI_01_0218;CENTRO;CALLE;IMPERIAL;8;440016,94;4474031,83;-3.7070025;40.4147485;CALLE IMPERIAL, 8
HI_01_0219;CENTRO;CALLE;HERNAN CORTES;22;440693,78;4474968,82;-3.6991127;40.4232378;CALLE HERNAN CORTES, 22
HI_01_0220;CENTRO;CALLE;SAN BERNARDO;42;439998,76;4475098,13;-3.7073173;40.4243529;CALLE SAN BERNARDO, 42
HI_01_0221;CENTRO;CALLE;CABALLERO DE GRACIA;28;440691,79;4474509,86;-3.6990934;40.4191031;CALLE CABALLERO DE GRACIA, 28
HI_01_0222;CENTRO;CALLE;ZORRILLA;14;440894,4;4474248,83;-3.696681;40.4167661;CALLE ZORRILLA, 14
HI_01_0223;CENTRO;CALLE;PRADO;24;440804,92;4474068,99;-3.6977189;40.4151396;CALLE PRADO, 24
HI_01_0224;CENTRO;CALLE;ECHEGARAY;2;440640,4;4474222,26;-3.6996722;40.4165086;CALLE ECHEGARAY, 2
HI_01_0225;CENTRO;CALLE;PRINCIPE;27;440596,46;4474014,48;-3.7001707;40.4146337;CALLE PRINCIPE, 27
HI_01_0226;CENTRO;CALLE;SANTA MARIA;43;440967,86;4473787,88;-3.6957724;40.4126188;CALLE SANTA MARIA, 43
HI_01_0227;CENTRO;CALLE;JESUS Y MARIA;39;440388,58;4473529,44;-3.7025753;40.4102494;CALLE JESUS Y MARIA, 39
HI_01_0228;CENTRO;PASEO;PRADO;46;441231,58;4473486,98;-3.6926365;40.4099268;PASEO PRADO, 46
HI_01_0229;CENTRO;CALLE;ESPEJO;1;439782,22;4474201,53;-3.7097849;40.4162602;CALLE ESPEJO, 1
HI_01_0230;CENTRO;CALLE;AMNISTIA;12;439661,47;4474300,64;-3.7112175;40.4171443;CALLE AMNISTIA, 12
HI_01_0231;CENTRO;PASEO;PRADO;4;441090,95;4474296,03;-3.6943688;40.4172052;PASEO PRADO, 4
HI_01_0232;CENTRO;CALLE;SAN MATEO;9;440707,63;4475246,02;-3.6989753;40.4257359;CALLE SAN MATEO, 9
HI_01_0233;CENTRO;CALLE;SAN MATEO;23;440794;4475296,86;-3.6979619;40.4262001;CALLE SAN MATEO, 23
HI_01_0234;CENTRO;CALLE;FUENCARRAL;40;440555,94;4474917,88;-3.7007327;40.4227691;CALLE FUENCARRAL, 40
HI_01_0235;CENTRO;CALLE;ALCALA;49;441006,4;4474511,06;-3.6953853;40.4191363;CALLE ALCALA, 49
HI_01_0236;CENTRO;CALLE;CORREDERA ALTA DE SAN PABLO;33;440473,45;4475327,05;-3.7017433;40.4264492;CALLE CORREDERA ALTA DE SAN PABLO, 33
HI_01_0237;CENTRO;CALLE;ADUANA;29;440580,59;4474439,24;-3.7003974;40.418459;CALLE ADUANA, 29
HI_01_0238;CENTRO;CALLE;SALUD;1;440251,46;4474437,48;-3.7042766;40.4184196;CALLE SALUD, 1
HI_01_0239;CENTRO;CALLE;TETUAN;19;440292,35;4474345,41;-3.703786;40.4175931;CALLE TETUAN, 19
HI_01_0240;CENTRO;CALLE;PALMA;38;440195,76;4475330,34;-3.705017;40.4264589;CALLE PALMA, 38
HI_01_0241;CENTRO;CALLE;MAYOR;79;439495,94;4474063,84;-3.7131459;40.4149991;CALLE MAYOR, 79
HI_01_0242;CENTRO;CALLE;PRIM;3;441055,91;4474823,85;-3.6948307;40.4219576;CALLE PRIM, 3
HI_01_0243;CENTRO;CALLE;ZORRILLA;29;441044,08;4474253,37;-3.6949173;40.4168176;CALLE ZORRILLA, 29
HI_01_0244;CENTRO;CALLE;RIBERA DE CURTIDORES;26;439977,38;4473134,39;-3.7073841;40.406661;CALLE RIBERA DE CURTIDORES, 26
HI_01_0245;CENTRO;CALLE;DOCTOR DRUMEN;3;441204,7;4473383,35;-3.6929438;40.4089914;CALLE DOCTOR DRUMEN, 3
HI_01_0246;CENTRO;PLAZA;TIRSO DE MOLINA;2;440308,57;4473775,22;-3.7035413;40.4124578;PLAZA TIRSO DE MOLINA, 2
HI_01_0247;CENTRO;CALLE;MORATIN;14;440857,22;4473762,98;-3.697074;40.4123867;CALLE MORATIN, 14
HI_01_0248;CENTRO;CALLE;MORATIN;18;440892,5;4473763,45;-3.6966583;40.4123934;CALLE MORATIN, 18
HI_01_0249;CENTRO;COSTANILLA;DESAMPARADOS;23;440883,21;4473641,09;-3.6967564;40.4112905;COSTANILLA DESAMPARADOS, 23
HI_01_0250;CENTRO;CALLE;DUQUE DE FERNAN NUÃ‘EZ;2;440752,66;4473682,38;-3.6982988;40.4116531;CALLE DUQUE DE FERNAN NUÃ‘EZ, 2
HI_01_0251;CENTRO;CALLE;SANTA ISABEL;12;440661,37;4473698,94;-3.6993763;40.4117958;CALLE SANTA ISABEL, 12
HI_01_0252;CENTRO;CALLE;TORRECILLA DEL LEAL;18;440649,82;4473586,18;-3.6995019;40.4107792;CALLE TORRECILLA DEL LEAL, 18
HI_01_0253;CENTRO;CALLE;SAN COSME Y SAN DAMIAN;4;440820,44;4473495,49;-3.6974826;40.4099744;CALLE SAN COSME Y SAN DAMIAN, 4
HI_01_0254;CENTRO;CALLE;SANTA ISABEL;40;440810,62;4473515,96;-3.6976003;40.4101581;CALLE SANTA ISABEL, 40
HI_01_0255;CENTRO;CALLE;TORRECILLA DEL LEAL;27;440678,79;4473506,99;-3.6991531;40.4100679;CALLE TORRECILLA DEL LEAL, 27
HI_01_0256;CENTRO;CALLE;CABEZA;14;440363,6;4473707,27;-3.7028864;40.4118496;CALLE CABEZA, 14
HI_01_0257;CENTRO;CALLE;MESON DE PAREDES;23;440226,43;4473543,91;-3.7044876;40.4103681;CALLE MESON DE PAREDES, 23
HI_01_0258;CENTRO;PLAZA;CASCORRO;13;439976,91;4473526,48;-3.7074266;40.4101931;PLAZA CASCORRO, 13
HI_01_0259;CENTRO;CALLE;CAVA ALTA;31;439742,7;4473696,27;-3.7102028;40.4117058;CALLE CAVA ALTA, 31
HI_01_0260;CENTRO;CALLE;CAVA ALTA;20;439811,46;4473740,69;-3.7093967;40.4121109;CALLE CAVA ALTA, 20
HI_01_0261;CENTRO;CALLE;ALMENDRO;11;439783,62;4473804,05;-3.7097308;40.4126797;CALLE ALMENDRO, 11
HI_01_0262;CENTRO;PLAZA;SAN ANDRES;1;439690,34;4473736,2;-3.7108237;40.4120617;PLAZA SAN ANDRES, 1
HI_01_0263;CENTRO;CALLE;ENCARNACION;10;439620,29;4474677,97;-3.7117387;40.4205405;CALLE ENCARNACION, 10
HI_01_0264;CENTRO;CALLE;ENCARNACION;2;439685,41;4474597,8;-3.7109635;40.419823;CALLE ENCARNACION, 2
HI_01_0265;CENTRO;CALLE;GUILLERMO ROLLAND;1;439723,57;4474626,04;-3.7105164;40.4200802;CALLE GUILLERMO ROLLAND, 1
HI_01_0266;CENTRO;CALLE;FOMENTO;5;439783,97;4474651,88;-3.7098069;40.4203173;CALLE FOMENTO, 5
HI_01_0267;CENTRO;CALLE;LEGANITOS;8;439790,58;4474751,45;-3.7097384;40.4212148;CALLE LEGANITOS, 8
HI_01_0268;CENTRO;CALLE;FOMENTO;26;439710,91;4474794,53;-3.7106816;40.4215971;CALLE FOMENTO, 26
HI_01_0269;CENTRO;PLAZA;MARINA ESPAÃ‘OLA;11;439665,22;4474743,9;-3.7112153;40.4211377;PLAZA MARINA ESPAÃ‘OLA, 11
HI_01_0270;CENTRO;CALLE;FELIPE V;8;439662,89;4474453,19;-3.7112152;40.4185187;CALLE FELIPE V, 8
HI_01_0271;CENTRO;CALLE;ORELLANA;6;441010,87;4475338,5;-3.6954093;40.4265906;CALLE ORELLANA, 6
HI_01_0272;CENTRO;CALLE;ORELLANA;12;441065,82;4475303,6;-3.6947584;40.4262801;CALLE ORELLANA, 12
HI_01_0273;CENTRO;CALLE;ORELLANA;2;440958,77;4475372,05;-3.6960266;40.4268891;CALLE ORELLANA, 2
HI_01_0274;CENTRO;CALLE;SAN BERNARDO;5;439914,97;4474726,71;-3.7082699;40.4210009;CALLE SAN BERNARDO, 5
HI_01_0275;CENTRO;PLAZA;SANTO DOMINGO;16;439917,25;4474669,72;-3.7082377;40.4204877;PLAZA SANTO DOMINGO, 16
HI_01_0276;CENTRO;CALLE;SILVA;9;440007,87;4474708,95;-3.7071732;40.4208476;CALLE SILVA, 9
HI_01_0277;CENTRO;CALLE;FUENCARRAL;9;440492,17;4474687,4;-3.7014628;40.4206883;CALLE FUENCARRAL, 9
HI_01_0278;CENTRO;CALLE;BARBIERI;1;440752,57;4474659,89;-3.6983909;40.420459;CALLE BARBIERI, 1
HI_01_0279;CENTRO;CALLE;LIBERTAD;16;440842,58;4474738,07;-3.6973373;40.4211697;CALLE LIBERTAD, 16
HI_01_0280;CENTRO;CALLE;HORTALEZA;14;440573,84;4474726,31;-3.7005038;40.4210446;CALLE HORTALEZA, 14
HI_01_0281;CENTRO;CALLE;ALCALA;43;440884,13;4474496,99;-3.6968251;40.4190009;CALLE ALCALA, 43
HI_01_0282;CENTRO;CALLE;BARBIERI;12;440782,62;4474748,82;-3.698045;40.4212623;CALLE BARBIERI, 12
HI_01_0283;CENTRO;CALLE;CABALLERO DE GRACIA;1;440500,52;4474570,55;-3.7013535;40.4196362;CALLE CABALLERO DE GRACIA, 1
HI_01_0284;CENTRO;CALLE;DESENGAÃ‘O;2;440413,87;4474684,55;-3.7023855;40.420657;CALLE DESENGAÃ‘O, 2
HI_01_0285;CENTRO;CALLE;ALCALA;1;440449,68;4474307,72;-3.7019281;40.4172649;CALLE ALCALA, 1
HI_01_0286;CENTRO;CALLE;NAO;11;440292,77;4474847,82;-3.7038282;40.4221191;CALLE NAO, 11
HI_01_0287;CENTRO;CALLE;LORETO Y CHICOTE;12;440242,93;4474810,27;-3.7044121;40.4217773;CALLE LORETO Y CHICOTE, 12
HI_01_0288;CENTRO;CALLE;LUNA;22;440086,1;4474890,39;-3.7062682;40.4224877;CALLE LUNA, 22
HI_01_0289;CENTRO;CALLE;SAN BERNARDO;24;439990,63;4474976,9;-3.7074017;40.4232602;CALLE SAN BERNARDO, 24
HI_01_0290;CENTRO;CALLE;ESPIRITU SANTO;9;440376,38;4475182,52;-3.702874;40.4251402;CALLE ESPIRITU SANTO, 9
HI_01_0291;CENTRO;CALLE;ESPIRITU SANTO;11;440357,88;4475188,36;-3.7030927;40.4251915;CALLE ESPIRITU SANTO, 11
HI_01_0292;CENTRO;CALLE;DOS DE MAYO;1;440255,86;4475262,58;-3.7043022;40.4258528;CALLE DOS DE MAYO, 1
HI_01_0293;CENTRO;CALLE;ESPIRITU SANTO;46;440123,31;4475242,37;-3.7058628;40.4256612;CALLE ESPIRITU SANTO, 46
HI_01_0294;CENTRO;CALLE;POZAS;2;440060,89;4475091,19;-3.7065843;40.4242948;CALLE POZAS, 2
HI_01_0295;CENTRO;CALLE;SAN BERNARDO;56;440000,93;4475194,1;-3.7073008;40.4252176;CALLE SAN BERNARDO, 56
HI_01_0296;CENTRO;CALLE;SAN VICENTE FERRER;82;439912,92;4475301,32;-3.7083484;40.4261771;CALLE SAN VICENTE FERRER, 82
HI_01_0297;CENTRO;CALLE;ACUERDO;2;439902,76;4475250,79;-3.7084634;40.4257212;CALLE ACUERDO, 2
HI_01_0298;CENTRO;CALLE;GRAN VIA;62;439889,23;4474846,78;-3.7085847;40.4220807;CALLE GRAN VIA, 62
HI_01_0299;CENTRO;CALLE;CEDACEROS;11;440753,89;4474275,18;-3.6983395;40.4169935;CALLE CEDACEROS, 11
HI_01_0300;CENTRO;CALLE;LIBERTAD;2;440837,88;4474623,1;-3.697382;40.4201337;CALLE LIBERTAD, 2
HI_01_0301;CENTRO;CALLE;CLAVEL;5;440657,35;4474636,95;-3.6995111;40.4202456;CALLE CLAVEL, 5
HI_01_0302;CENTRO;CALLE;CEDACEROS;3;440746,33;4474349,36;-3.6984356;40.4176612;CALLE CEDACEROS, 3
HI_01_0303;CENTRO;CALLE;GRAN VIA;35;440216,48;4474627,79;-3.7047067;40.4201315;CALLE GRAN VIA, 35
HI_01_0304;CENTRO;CALLE;CONCHAS;4;439957,97;4474504,2;-3.7077421;40.4189995;CALLE CONCHAS, 4
HI_01_0305;CENTRO;CALLE;NAVAS DE TOLOSA;5;440037,06;4474521,31;-3.7068115;40.4191594;CALLE NAVAS DE TOLOSA, 5
HI_01_0306;CENTRO;CALLE;SILVA;25;440137,8;4474827,25;-3.7056529;40.4219227;CALLE SILVA, 25
HI_01_0307;CENTRO;CALLE;CONCEPCION ARENAL;8;440222,11;4474720,53;-3.7046491;40.4209673;CALLE CONCEPCION ARENAL, 8
HI_01_0308;CENTRO;PLAZA;CALLAO;5;440142,92;4474570,46;-3.7055684;40.4196098;PLAZA CALLAO, 5
HI_01_0309;CENTRO;CALLE;ALCALA;27;440740,77;4474420,8;-3.6985077;40.4183043;CALLE ALCALA, 27
HI_01_0310;CENTRO;CALLE;GRAN VIA;33;440260,63;4474623,61;-3.704186;40.420097;CALLE GRAN VIA, 33
HI_01_0311;CENTRO;CALLE;DESENGAÃ‘O;5;440367,66;4474684,88;-3.7029302;40.4206566;CALLE DESENGAÃ‘O, 5
HI_01_0312;CENTRO;CALLE;REINA;41;440842,4;4474567,08;-3.6973235;40.4196293;CALLE REINA, 41
HI_01_0313;CENTRO;CALLE;BARCO;23;440391,99;4474839,56;-3.7026579;40.4220518;CALLE BARCO, 23
HI_01_0314;CENTRO;CALLE;CORREDERA BAJA DE SAN PABLO;29;440306,04;4474905,89;-3.7036772;40.4226432;CALLE CORREDERA BAJA DE SAN PABLO, 29
HI_01_0315;CENTRO;CALLE;CORREDERA BAJA DE SAN PABLO;51;440393,85;4474997,11;-3.7026507;40.4234712;CALLE CORREDERA BAJA DE SAN PABLO, 51
HI_01_0316;CENTRO;CALLE;BARCO;36;440429,66;4474980,45;-3.7022271;40.4233237;CALLE BARCO, 36
HI_01_0317;CENTRO;CALLE;COLON;11;440484,45;4475032,09;-3.7015861;40.4237928;CALLE COLON, 11
HI_01_0318;CENTRO;CALLE;VALVERDE;34;440484,01;4474929,55;-3.7015817;40.4228691;CALLE VALVERDE, 34
HI_01_0319;CENTRO;CALLE;EL ESCORIAL;7;440363,85;4475032,24;-3.7030076;40.4237855;CALLE EL ESCORIAL, 7
HI_01_0320;CENTRO;CALLE;HORTALEZA;35;440636,63;4474852,57;-3.6997755;40.4221865;CALLE HORTALEZA, 35
HI_01_0321;CENTRO;CALLE;BELEN;2;440881,88;4475082,79;-3.6969061;40.4242779;CALLE BELEN, 2
HI_01_0322;CENTRO;CALLE;SAN GREGORIO;1;440824,96;4474952,26;-3.6975649;40.423098;CALLE SAN GREGORIO, 1
HI_01_0323;CENTRO;CALLE;GRAVINA;17;440879,5;4474920,29;-3.696919;40.4228138;CALLE GRAVINA, 17
HI_01_0324;CENTRO;CALLE;SAN BARTOLOME;23;440757,92;4474855,1;-3.6983461;40.4222179;CALLE SAN BARTOLOME, 23
HI_01_0325;CENTRO;PLAZA;SAN ILDEFONSO;5;440436,67;4475091,15;-3.7021548;40.4243215;PLAZA SAN ILDEFONSO, 5
HI_01_0326;CENTRO;COSTANILLA;CAPUCHINOS;4;440662,15;4474787,5;-3.6994686;40.4216021;COSTANILLA CAPUCHINOS, 4
HI_01_0327;CENTRO;CALLE;ANTONIO GRILO;13;439894,59;4474996,95;-3.7085357;40.4234339;CALLE ANTONIO GRILO, 13
HI_01_0328;CENTRO;TRAVESIA;PARADA;6;439924,43;4474926,44;-3.7081773;40.4228008;TRAVESIA PARADA, 6
HI_01_0329;CENTRO;CALLE;MARTIRES DE ALCALA;11;439598,71;4475733,68;-3.7120933;40.4300492;CALLE MARTIRES DE ALCALA, 11
HI_01_0330;CENTRO;CALLE;AMANIEL;17;439820,98;4475383,11;-3.7094399;40.4269073;CALLE AMANIEL, 17
HI_01_0331;CENTRO;CALLE;SEMINARIO DE NOBLES;2;439426,5;4475506,18;-3.7141017;40.4279873;CALLE SEMINARIO DE NOBLES, 2
HI_01_0332;CENTRO;CALLE;CRUZADA;2;439607,56;4474241,63;-3.7118473;40.4166088;CALLE CRUZADA, 2
HI_01_0333;CENTRO;CALLE;SANTA CLARA;2;439700,52;4474251,63;-3.7107526;40.4167056;CALLE SANTA CLARA, 2
HI_01_0334;CENTRO;CALLE;LAZO;5;439746,74;4474271,45;-3.7102097;40.4168875;CALLE LAZO, 5
HI_01_0335;CENTRO;CALLE;SACRAMENTO;11;439574,19;4474052,7;-3.7122226;40.4149044;CALLE SACRAMENTO, 11
HI_01_0336;CENTRO;CALLE;PUÃ‘ONROSTRO;8;439775,19;4473978,54;-3.7098467;40.4142509;CALLE PUÃ‘ONROSTRO, 8
HI_01_0337;CENTRO;PLAZA;CONDE DE BARAJAS;2;439835,91;4474008,71;-3.7091339;40.4145271;PLAZA CONDE DE BARAJAS, 2
HI_01_0338;CENTRO;CALLE;NUNCIO;11;439826,66;4473886,98;-3.7092314;40.4134298;CALLE NUNCIO, 11
HI_01_0339;CENTRO;CALLE;SEGOVIA;15;439601,53;4473932,92;-3.711889;40.4138274;CALLE SEGOVIA, 15
HI_01_0340;CENTRO;CALLE;SEGOVIA;26;439506,75;4473949,46;-3.7130077;40.4139695;CALLE SEGOVIA, 26
HI_01_0341;CENTRO;CALLE;SAN NICOLAS;6;439597,55;4474141,87;-3.7119558;40.4157094;CALLE SAN NICOLAS, 6
HI_01_0342;CENTRO;CALLE;MAYOR;85;439371,51;4474070,47;-3.7146131;40.4150498;CALLE MAYOR, 85
HI_01_0343;CENTRO;CALLE;MORATIN;39;441015,94;4473787,08;-3.6952057;40.412615;CALLE MORATIN, 39
HI_01_0344;CENTRO;CALLE;GOBERNADOR;26;441108,53;4473659,3;-3.6941026;40.4114705;CALLE GOBERNADOR, 26
HI_01_0345;CENTRO;CALLE;SAN BLAS;2;441038,81;4473581,89;-3.6949171;40.4107682;CALLE SAN BLAS, 2
HI_01_0346;CENTRO;CALLE;SAN ILDEFONSO;19;440934,63;4473540,98;-3.6961411;40.4103923;CALLE SAN ILDEFONSO, 19
HI_01_0347;CENTRO;PLAZA;CONDE DE TORENO;3;439833,34;4475132,72;-3.7092705;40.4246525;PLAZA CONDE DE TORENO, 3
HI_01_0348;CENTRO;CALLE;PONCIANO;14;439832,4;4475249,81;-3.7092927;40.4257073;CALLE PONCIANO, 14
HI_01_0349;CENTRO;CALLE;FLOR BAJA;5;439785,34;4474863,05;-3.7098108;40.4222197;CALLE FLOR BAJA, 5
HI_01_0350;CENTRO;CALLE;LEGANITOS;28;439717,22;4474899,8;-3.7106172;40.4225459;CALLE LEGANITOS, 28
HI_01_0351;CENTRO;CALLE;FOMENTO;37;439663,31;4474884,47;-3.7112512;40.4224039;CALLE FOMENTO, 37
HI_01_0352;CENTRO;CALLE;RIO;22;439594,18;4474854,76;-3.7120632;40.4221312;CALLE RIO, 22
HI_01_0353;CENTRO;PLAZA;ESPAÃ‘A;6;439602,74;4474908,34;-3.7119674;40.4226145;PLAZA ESPAÃ‘A, 6
HI_01_0354;CENTRO;CALLE;MARQUES DE LA ENSENADA;1;441270,93;4475180,74;-3.6923292;40.4251878;CALLE MARQUES DE LA ENSENADA, 1
HI_01_0355;CENTRO;CALLE;ORELLANA;14;441095,68;4475284,16;-3.6944046;40.4261071;CALLE ORELLANA, 14
HI_01_0356;CENTRO;CALLE;ARGENSOLA;1;441008,07;4475126,07;-3.6954226;40.4246767;CALLE ARGENSOLA, 1
HI_01_0357;CENTRO;CALLE;BELEN;22;440983;4475096,78;-3.6957154;40.4244111;CALLE BELEN, 22
HI_01_0358;CENTRO;TRAVESIA;BELEN;2;440919,56;4475039,19;-3.6964579;40.4238878;TRAVESIA BELEN, 2
HI_01_0359;CENTRO;CALLE;PIAMONTE;6;440987,11;4474953,72;-3.6956537;40.4231226;CALLE PIAMONTE, 6
HI_01_0360;CENTRO;CALLE;TAMAYO Y BAUS;2;441194,42;4474887,6;-3.693204;40.4225417;CALLE TAMAYO Y BAUS, 2
HI_01_0361;CENTRO;CALLE;LOS MADRAZO;38;441076,81;4474325,11;-3.6945381;40.4174662;CALLE LOS MADRAZO, 38
HI_01_0362;CENTRO;CALLE;LOS MADRAZO;19;440983,64;4474350,11;-3.6956386;40.4176848;CALLE LOS MADRAZO, 19
HI_01_0363;CENTRO;CALLE;FERNANFLOR;2;440927,43;4474170,96;-3.6962845;40.4160669;CALLE FERNANFLOR, 2
HI_01_0364;CENTRO;PLAZA;CORTES;8;440929,65;4474117,08;-3.6962533;40.4155817;PLAZA CORTES, 8
HI_01_0365;CENTRO;PLAZA;JESUS;1;440981,1;4473968,34;-3.6956331;40.4142454;PLAZA JESUS, 1
HI_01_0366;CENTRO;PLAZA;JESUS;4;440969,14;4473914,13;-3.695769;40.4137562;PLAZA JESUS, 4
HI_01_0367;CENTRO;CALLE;GRAFAL;10;439903,97;4473841,9;-3.708316;40.4130293;CALLE GRAFAL, 10
HI_01_0368;CENTRO;CALLE;COLEGIATA;18;439988,74;4473876,68;-3.7073202;40.4133488;CALLE COLEGIATA, 18
HI_01_0369;CENTRO;CALLE;CONDE DE ROMANONES;18;440172,98;4473803,26;-3.7051419;40.4127006;CALLE CONDE DE ROMANONES, 18
HI_01_0370;CENTRO;CALLE;CONDE DE ROMANONES;2;440196,85;4473922,2;-3.7048718;40.4137738;CALLE CONDE DE ROMANONES, 2
HI_01_0371;CENTRO;CALLE;ARENAL;2;440191,74;4474271,69;-3.7049649;40.4169218;CALLE ARENAL, 2
HI_01_0372;CENTRO;PLAZA;JACINTO BENAVENTE;2;440335,72;4473990,38;-3.7032415;40.414398;PLAZA JACINTO BENAVENTE, 2
HI_01_0373;CENTRO;PASADIZO;SAN GINES;5;440026,51;4474257,98;-3.706911;40.4167864;PASADIZO SAN GINES, 5
HI_01_0374;CENTRO;CALLE;TETUAN;10;440212,08;4474301,65;-3.7047279;40.4171932;CALLE TETUAN, 10
HI_01_0375;CENTRO;PLAZA;JACINTO BENAVENTE;5;440301,08;4474028,52;-3.7036533;40.4147391;PLAZA JACINTO BENAVENTE, 5
HI_01_0376;CENTRO;CALLE;CARRETAS;13;440342,37;4474189,81;-3.7031818;40.416195;CALLE CARRETAS, 13
HI_01_0377;CENTRO;PLAZA;SANTA ANA;1;440509,03;4474046,71;-3.7012042;40.4149178;PLAZA SANTA ANA, 1
HI_01_0378;CENTRO;CALLE;SAN AGUSTIN;18;440863,83;4473919,11;-3.6970107;40.4137936;CALLE SAN AGUSTIN, 18
HI_01_0379;CENTRO;PLAZA;DOS DE MAYO;9;440265,79;4475341,57;-3.7041926;40.4265651;PLAZA DOS DE MAYO, 9
HI_01_0380;CENTRO;CALLE;SAN BERNARDO;76;440106,44;4475516,49;-3.7060875;40.4281294;CALLE SAN BERNARDO, 76
HI_01_0381;CENTRO;CALLE;MONTSERRAT;7;439986,12;4475505,01;-3.7075047;40.4280173;CALLE MONTSERRAT, 7
HI_01_0382;CENTRO;CALLE;PALMA;67;439926,48;4475362,77;-3.7081943;40.4267316;CALLE PALMA, 67
HI_01_0383;CENTRO;PASEO;PRADO;8;441054,09;4474133,28;-3.6947882;40.4157365;PASEO PRADO, 8
HI_01_0384;CENTRO;CALLE;HUERTAS;17;440647,08;4473919,47;-3.6995652;40.4137814;CALLE HUERTAS, 17
HI_01_0385;CENTRO;PLAZA;PLATERIA DE MARTINEZ;1;441152,99;4473796,3;-3.6935913;40.4127078;PLAZA PLATERIA DE MARTINEZ, 1
HI_01_0386;CENTRO;CALLE;SEGOVIA;8;439729,08;4473900,06;-3.7103827;40.4135406;CALLE SEGOVIA, 8
HI_01_0387;CENTRO;CALLE;DOS AMIGOS;2;439777,2;4475158,6;-3.7099347;40.4248816;CALLE DOS AMIGOS, 2
HI_01_0388;CENTRO;CALLE;HORTALEZA;81;440849,31;4475265,04;-3.697307;40.4259174;CALLE HORTALEZA, 81
HI_01_0389;CENTRO;CALLE;SAN BERNARDINO;7;439735,82;4475185,34;-3.710425;40.4251195;CALLE SAN BERNARDINO, 7
HI_01_0390;CENTRO;CALLE;LEPANTO;6;439619,78;4474353,51;-3.7117139;40.4176176;CALLE LEPANTO, 6
HI_01_0391;CENTRO;CALLE;MONTELEON;2;440186,02;4475401,01;-3.7051385;40.4270948;CALLE MONTELEON, 2
HI_01_0392;CENTRO;PLAZA;SALESAS;2;441068,46;4475093,36;-3.6947078;40.4243864;PLAZA SALESAS, 2
HI_01_0393;CENTRO;CALLE;SANTA LUCIA;9;440189,17;4475234,21;-3.7050857;40.4255924;CALLE SANTA LUCIA, 9
HI_01_0394;CENTRO;PASEO;PRADO;2;441114,4;4474404,87;-3.6941025;40.4181874;PASEO PRADO, 2
